sujet,numero_question,code_noeud,confiance,motif
2023_SPEC_physique_chimie,Q38,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q39,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q40,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q41,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q42,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q43,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q44,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q45,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q46,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q47,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q48,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q49,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q50,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q51,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q52,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q53,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q54,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q55,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q56,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q57,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q58,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q59,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_physique_chimie,Q60,,,"Épreuve de savoirs disciplinaires (الفيزياء والكيمياء) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q1,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q2,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q3,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q4,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q5,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q6,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q7,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q8,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q9,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q10,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q11,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q12,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q13,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q14,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q15,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q16,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q17,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q18,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q19,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q20,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q21,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q22,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q23,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q24,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q25,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q26,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q27,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q28,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q29,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q30,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q31,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q32,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q33,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q34,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q35,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_SPEC_sociales,Q36,,,"Épreuve de savoirs disciplinaires (الاجتماعيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
